station,mean studyday,total camhours for the rep,species,rep
mu12,38,120,NULL,8
mu12,43,120,NULL,9
mu12,43,120,NULL,9
mu12,43,120,NULL,9
mu12,43,120,NULL,9
mu12,43,120,NULL,9
mu12,48,120,NULL,10
mu12,48,120,NULL,10
mu12,48,120,NULL,10
mu12,48,120,NULL,10
mu12,48,120,NULL,10
mu12,53,120,NULL,11
mu12,53,120,NULL,11
mu12,53,120,NULL,11
mu12,53,120,NULL,11
mu12,53,120,NULL,11
mu12,58,120,NULL,12
mu12,58,120,NULL,12
mu12,58,120,NULL,12
mu12,58,120,NULL,12
mu12,58,120,NULL,12
mu12,63,120,NULL,13
mu12,63,120,NULL,13
mu12,63,120,NULL,13
mu12,63,120,NULL,13
mu12,63,120,NULL,13
mu12,68,120,NULL,14
mu12,68,120,NULL,14
mu12,68,120,NULL,14
mu12,68,120,NULL,14
mu12,68,120,NULL,14
mu12,73,120,NULL,15
mu12,73,120,NULL,15
mu12,73,120,NULL,15
mu12,73,120,NULL,15
mu12,73,120,NULL,15
mu12,78,120,NULL,16
mu12,78,120,NULL,16
mu12,78,120,NULL,16
mu12,78,120,NULL,16
mu12,78,120,NULL,16
mu12,83,120,NULL,17
mu12,83,120,NULL,17
mu12,83,120,NULL,17
mu12,83,120,NULL,17
mu12,83,120,NULL,17
mu12,86,15.5,NULL,18
mu13,3,110,NULL,1
mu13,3,110,NULL,1
mu13,3,110,NULL,1
mu13,3,110,NULL,1
mu13,3,110,NULL,1
mu13,8,120,NULL,2
mu13,8,120,NULL,2
mu13,8,120,NULL,2
mu13,8,120,NULL,2
mu13,8,120,NULL,2
mu13,13,120,NULL,3
mu13,13,120,NULL,3
mu13,13,120,NULL,3
mu13,13,120,NULL,3
mu13,13,120,NULL,3
mu13,18,120,NULL,4
mu13,18,120,NULL,4
mu13,18,120,NULL,4
mu13,18,120,NULL,4
mu13,18,120,NULL,4
mu13,23,120,NULL,5
mu13,23,120,NULL,5
mu13,23,120,NULL,5
mu13,23,120,NULL,5
mu13,23,120,NULL,5
mu13,28,120,NULL,6
mu13,28,120,NULL,6
mu13,28,120,NULL,6
mu13,28,120,NULL,6
mu13,28,120,NULL,6
mu13,33,120,NULL,7
mu13,33,120,NULL,7
mu13,33,120,NULL,7
mu13,33,120,NULL,7
mu13,33,120,NULL,7
mu13,38,120,NULL,8
mu13,38,120,NULL,8
mu13,38,120,NULL,8
mu13,38,120,NULL,8
mu13,38,120,NULL,8
mu13,43,120,NULL,9
mu13,43,120,NULL,9
mu13,43,120,NULL,9
mu13,43,120,NULL,9
mu13,43,120,NULL,9
mu13,48,120,NULL,10
mu13,48,120,NULL,10
mu13,48,120,NULL,10
mu13,48,120,NULL,10
mu13,48,120,NULL,10
mu13,53,120,NULL,11
mu13,53,120,NULL,11
mu13,53,120,NULL,11
mu13,53,120,NULL,11
mu13,53,120,NULL,11
mu13,58,120,NULL,12
mu13,58,120,NULL,12
mu13,58,120,NULL,12
mu13,58,120,NULL,12
mu13,58,120,NULL,12
mu13,63,120,NULL,13
mu13,63,120,NULL,13
mu13,63,120,NULL,13
mu13,63,120,NULL,13
mu13,63,120,NULL,13
mu13,63,120,SAMB,13
mu13,68,120,NULL,14
mu13,68,120,NULL,14
mu13,68,120,NULL,14
mu13,68,120,NULL,14
mu13,68,120,NULL,14
mu13,73,120,NULL,15
mu13,73,120,NULL,15
mu13,73,120,NULL,15
mu13,73,120,NULL,15
mu13,73,120,NULL,15
mu13,78,120,NULL,16
mu13,78,120,NULL,16
mu13,78,120,NULL,16
mu13,78,120,NULL,16
mu13,78,120,NULL,16
mu13,83,120,NULL,17
mu13,83,120,NULL,17
mu13,83,120,NULL,17
mu13,83,120,NULL,17
mu13,83,120,NULL,17
mu13,88,120,NULL,18
mu13,88,120,NULL,18
mu13,88,120,NULL,18
mu13,88,120,NULL,18
mu13,88,120,NULL,18
mu13,93,120,NULL,19
mu13,93,120,NULL,19
mu13,93,120,NULL,19
mu13,93,120,NULL,19
mu13,93,120,NULL,19
mu13,98,120,NULL,20
mu13,98,120,NULL,20
mu13,98,120,NULL,20
mu13,98,120,NULL,20
mu13,98,120,NULL,20
mu13,103,120,NULL,21
mu13,103,120,NULL,21
mu13,103,120,NULL,21
mu13,103,120,NULL,21
mu13,103,120,NULL,21
mu13,108,120,NULL,22
mu13,108,120,NULL,22
mu13,108,120,NULL,22
mu13,108,120,NULL,22
mu13,108,120,NULL,22
mu13,113,120,NULL,23
mu13,113,120,NULL,23
mu13,113,120,NULL,23
mu13,113,120,NULL,23
mu13,113,120,NULL,23
mu13,118,120,NULL,24
mu13,118,120,NULL,24
mu13,118,120,NULL,24
mu13,118,120,NULL,24
mu13,118,120,NULL,24
mu13,118,120,PTMA,24
mu13,123,120,NULL,25
mu13,123,120,NULL,25
mu13,123,120,NULL,25
mu13,123,120,NULL,25
mu13,123,120,NULL,25
mu13,128,120,NULL,26
mu13,128,120,NULL,26
mu13,128,120,NULL,26
mu13,128,120,NULL,26
mu13,128,120,NULL,26
mu13,133,120,NULL,27
mu13,133,120,NULL,27
mu13,133,120,NULL,27
mu13,133,120,NULL,27
mu13,133,120,NULL,27
mu13,138,120,NULL,28
mu13,138,120,NULL,28
mu13,138,120,NULL,28
mu13,138,120,NULL,28
mu13,138,120,NULL,28
mu13,143,120,NULL,29
mu13,143,120,NULL,29
mu13,143,120,NULL,29
mu13,143,120,NULL,29
mu13,143,120,NULL,29
mu13,148,120,NULL,30
mu13,148,120,NULL,30
mu13,148,120,NULL,30
mu13,148,120,NULL,30
mu13,148,120,NULL,30
mu13,153,120,NULL,31
mu13,153,120,NULL,31
mu13,153,120,NULL,31
mu13,153,120,NULL,31
mu13,153,120,NULL,31
mu13,158,120,NULL,32
mu13,158,120,NULL,32
mu13,158,120,NULL,32
mu13,158,120,NULL,32
mu13,158,120,NULL,32
mu13,163,120,NULL,33
mu13,163,120,NULL,33
mu13,163,120,NULL,33
mu13,163,120,NULL,33
mu13,163,120,NULL,33
mu13,168,120,NULL,34
mu13,168,120,NULL,34
mu13,168,120,NULL,34
mu13,168,120,NULL,34
mu13,168,120,NULL,34
mu13,173,120,NULL,35
mu13,173,120,NULL,35
mu13,173,120,NULL,35
mu13,173,120,NULL,35
mu13,173,120,NULL,35
mu13,178,120,NULL,36
mu13,178,120,NULL,36
mu13,178,120,NULL,36
mu13,178,120,NULL,36
mu13,178,120,NULL,36
mu13,183,120,NULL,37
mu13,183,120,NULL,37
mu13,183,120,NULL,37
mu13,183,120,NULL,37
mu13,183,120,NULL,37
mu13,188,120,NULL,38
mu13,188,120,NULL,38
mu13,188,120,NULL,38
mu13,188,120,NULL,38
mu13,188,120,NULL,38
mu13,193,120,NULL,39
mu13,193,120,NULL,39
mu13,193,120,NULL,39
mu13,193,120,NULL,39
mu13,193,120,NULL,39
mu13,198,120,NULL,40
mu13,198,120,NULL,40
mu13,198,120,NULL,40
mu13,198,120,NULL,40
mu13,198,120,NULL,40
mu13,202.5,81.5,NULL,41
mu13,202.5,81.5,NULL,41
mu13,202.5,81.5,NULL,41
mu13,202.5,81.5,NULL,41
mu14,3,109.5,NULL,1
mu14,3,109.5,NULL,1
mu14,3,109.5,NULL,1
mu14,3,109.5,NULL,1
mu14,3,109.5,NULL,1
mu14,8,120,NULL,2
mu14,8,120,NULL,2
mu14,8,120,NULL,2
mu14,8,120,NULL,2
mu14,8,120,NULL,2
mu14,8,120,TSPO,2
mu14,13,120,NULL,3
mu14,13,120,NULL,3
mu14,13,120,NULL,3
mu14,13,120,NULL,3
mu14,13,120,NULL,3
mu14,18,120,NULL,4
mu14,18,120,NULL,4
mu14,18,120,NULL,4
mu14,18,120,NULL,4
mu14,18,120,NULL,4
mu14,23,120,NULL,5
mu14,23,120,NULL,5
mu14,23,120,NULL,5
mu14,23,120,NULL,5
mu14,23,120,NULL,5
mu14,28,120,NULL,6
mu14,28,120,NULL,6
mu14,28,120,NULL,6
mu14,28,120,NULL,6
mu14,28,120,NULL,6
mu14,33,120,NULL,7
mu14,33,120,NULL,7
mu14,33,120,NULL,7
mu14,33,120,NULL,7
mu14,33,120,NULL,7
mu14,38,120,NULL,8
mu14,38,120,NULL,8
mu14,38,120,NULL,8
mu14,38,120,NULL,8
mu14,38,120,NULL,8
mu14,43,120,NULL,9
mu14,43,120,NULL,9
mu14,43,120,NULL,9
mu14,43,120,NULL,9
mu14,43,120,NULL,9
mu14,48,120,NULL,10
mu14,48,120,NULL,10
mu14,48,120,NULL,10
mu14,48,120,NULL,10
mu14,48,120,NULL,10
mu14,53,120,NULL,11
mu14,53,120,NULL,11
mu14,53,120,NULL,11
mu14,53,120,NULL,11
mu14,53,120,NULL,11
mu14,58,120,NULL,12
mu14,58,120,NULL,12
mu14,58,120,NULL,12
mu14,58,120,NULL,12
mu14,58,120,NULL,12
mu14,63,120,NULL,13
mu14,63,120,NULL,13
mu14,63,120,NULL,13
mu14,63,120,NULL,13
mu14,63,120,NULL,13
mu14,68,120,NULL,14
mu14,68,120,NULL,14
mu14,68,120,NULL,14
mu14,68,120,NULL,14
mu14,68,120,NULL,14
mu14,73,120,NULL,15
mu14,73,120,NULL,15
mu14,73,120,NULL,15
mu14,73,120,NULL,15
mu14,73,120,NULL,15
mu14,78,120,NULL,16
mu14,78,120,NULL,16
mu14,78,120,NULL,16
mu14,78,120,NULL,16
mu14,78,120,NULL,16
mu14,83,120,NULL,17
mu14,83,120,NULL,17
mu14,83,120,NULL,17
mu14,83,120,NULL,17
mu14,83,120,NULL,17
mu14,88,120,NULL,18
mu14,88,120,NULL,18
mu14,88,120,NULL,18
mu14,88,120,NULL,18
mu14,88,120,NULL,18
mu14,93,120,NULL,19
mu14,93,120,NULL,19
mu14,93,120,NULL,19
mu14,93,120,NULL,19
mu14,93,120,NULL,19
mu14,98,120,NULL,20
mu14,98,120,NULL,20
mu14,98,120,NULL,20
mu14,98,120,NULL,20
mu14,98,120,NULL,20
mu14,103,120,NULL,21
mu14,103,120,NULL,21
mu14,103,120,NULL,21
mu14,103,120,NULL,21
mu14,103,120,NULL,21
mu14,108,120,NULL,22
mu14,108,120,NULL,22
mu14,108,120,NULL,22
mu14,108,120,NULL,22
mu14,108,120,NULL,22
mu14,113,120,NULL,23
mu14,113,120,NULL,23
mu14,113,120,NULL,23
mu14,113,120,NULL,23
mu14,113,120,NULL,23
mu14,118,120,CLLE,24
mu14,118,120,NULL,24
mu14,118,120,NULL,24
mu14,118,120,NULL,24
mu14,118,120,NULL,24
mu14,118,120,NULL,24
mu14,123,120,NULL,25
mu14,123,120,NULL,25
mu14,123,120,NULL,25
mu14,123,120,NULL,25
mu14,123,120,NULL,25
mu14,123,120,SAMB,25
mu14,128,120,NULL,26
mu14,128,120,NULL,26
mu14,128,120,NULL,26
mu14,128,120,NULL,26
mu14,128,120,NULL,26
mu14,131,9.5,NULL,27
mu15,3,108.5,NULL,1
mu15,3,108.5,NULL,1
mu15,3,108.5,NULL,1
mu15,3,108.5,NULL,1
mu15,3,108.5,NULL,1
mu15,3,108.5,TSPO,1
mu15,8,120,NULL,2
mu15,8,120,NULL,2
mu15,8,120,NULL,2
mu15,8,120,NULL,2
mu15,8,120,NULL,2
mu15,13,120,NULL,3
mu15,13,120,NULL,3
mu15,13,120,NULL,3
mu15,13,120,NULL,3
mu15,13,120,NULL,3
mu15,18,120,NULL,4
mu15,18,120,NULL,4
mu15,18,120,NULL,4
mu15,18,120,NULL,4
mu15,18,120,NULL,4
mu15,23,120,MONG,5
mu15,23,120,MOUS,5
mu15,23,120,NULL,5
mu15,23,120,NULL,5
mu15,23,120,NULL,5
mu15,23,120,NULL,5
mu15,23,120,NULL,5
mu15,23,120,TSPO,5
mu15,28,120,NULL,6
mu15,28,120,NULL,6
mu15,28,120,NULL,6
mu15,28,120,NULL,6
mu15,28,120,NULL,6
mu15,33,120,MACI,7
mu15,33,120,MONG,7
mu15,33,120,NULL,7
mu15,33,120,NULL,7
mu15,33,120,NULL,7
mu15,33,120,NULL,7
mu15,33,120,NULL,7
mu15,38,120,LTPO,8
mu15,38,120,MUNT,8
mu15,38,120,NULL,8
mu15,38,120,NULL,8
mu15,38,120,NULL,8
mu15,38,120,NULL,8
mu15,38,120,NULL,8
mu15,38,120,TSPO,8
mu15,43,120,NULL,9
mu15,43,120,NULL,9
mu15,43,120,NULL,9
mu15,43,120,NULL,9
mu15,43,120,NULL,9
mu15,48,120,NULL,10
mu15,48,120,NULL,10
mu15,48,120,NULL,10
mu15,48,120,NULL,10
mu15,48,120,NULL,10
mu15,48,120,TSPO,10
mu15,53,120,LTPO,11
mu15,53,120,NULL,11
mu15,53,120,NULL,11
mu15,53,120,NULL,11
mu15,53,120,NULL,11
mu15,53,120,NULL,11
mu15,58,120,NULL,12
mu15,58,120,NULL,12
mu15,58,120,NULL,12
mu15,58,120,NULL,12
mu15,58,120,NULL,12
mu15,58,120,TSPO,12
mu15,63,120,NULL,13
mu15,63,120,NULL,13
mu15,63,120,NULL,13
mu15,63,120,NULL,13
mu15,63,120,NULL,13
mu15,63,120,TGSQ,13
mu15,68,120,LTPO,14
mu15,68,120,NULL,14
mu15,68,120,NULL,14
mu15,68,120,NULL,14
mu15,68,120,NULL,14
mu15,68,120,NULL,14
mu15,73,120,NULL,15
mu15,73,120,NULL,15
mu15,73,120,NULL,15
mu15,73,120,NULL,15
mu15,73,120,NULL,15
mu15,78,120,LTPO,16
mu15,78,120,NULL,16
mu15,78,120,NULL,16
mu15,78,120,NULL,16
mu15,78,120,NULL,16
mu15,78,120,NULL,16
mu15,83,120,NULL,17
mu15,83,120,NULL,17
mu15,83,120,NULL,17
mu15,83,120,NULL,17
mu15,83,120,NULL,17
mu15,83,120,TSPO,17
mu15,88,120,BACI,18
mu15,88,120,NULL,18
mu15,88,120,NULL,18
mu15,88,120,NULL,18
mu15,88,120,NULL,18
mu15,88,120,NULL,18
mu15,88,120,TSPO,18
mu15,93,120,MACI,19
mu15,93,120,MOUS,19
mu15,93,120,NULL,19
mu15,93,120,NULL,19
mu15,93,120,NULL,19
mu15,93,120,NULL,19
mu15,93,120,NULL,19
mu15,98,120,NULL,20
mu15,98,120,NULL,20
mu15,98,120,NULL,20
mu15,98,120,NULL,20
mu15,98,120,NULL,20
mu15,103,120,NULL,21
mu15,103,120,NULL,21
mu15,103,120,NULL,21
mu15,103,120,NULL,21
mu15,103,120,NULL,21
mu15,108,120,NULL,22
mu15,108,120,NULL,22
mu15,108,120,NULL,22
mu15,108,120,NULL,22
mu15,108,120,NULL,22
mu15,108,120,PTMA,22
mu15,108,120,TSPO,22
mu15,113,120,CLLE,23
mu15,113,120,NULL,23
mu15,113,120,NULL,23
mu15,113,120,NULL,23
mu15,113,120,NULL,23
mu15,113,120,NULL,23
mu15,113,120,TSPO,23
mu15,118,120,MONG,24
mu15,118,120,NULL,24
mu15,118,120,NULL,24
mu15,118,120,NULL,24
mu15,118,120,NULL,24
mu15,118,120,NULL,24
mu15,123,120,MACI,25
mu15,123,120,NULL,25
mu15,123,120,NULL,25
mu15,123,120,NULL,25
mu15,123,120,NULL,25
mu15,123,120,NULL,25
mu15,123,120,PTMA,25
mu15,128,120,NULL,26
mu15,128,120,NULL,26
mu15,128,120,NULL,26
mu15,128,120,NULL,26
mu15,128,120,NULL,26
mu15,133,120,MOUS,27
mu15,133,120,NULL,27
mu15,133,120,NULL,27
mu15,133,120,NULL,27
mu15,133,120,NULL,27
mu15,133,120,NULL,27
mu15,138,120,NULL,28
mu15,138,120,NULL,28
mu15,138,120,NULL,28
mu15,138,120,NULL,28
mu15,138,120,NULL,28
mu15,143,120,NULL,29
mu15,143,120,NULL,29
mu15,143,120,NULL,29
mu15,143,120,NULL,29
mu15,143,120,NULL,29
mu15,148,120,MOUS,30
mu15,148,120,NULL,30
mu15,148,120,NULL,30
mu15,148,120,NULL,30
mu15,148,120,NULL,30
mu15,148,120,NULL,30
mu15,148,120,PTMA,30
mu15,153,120,LTPO,31
mu15,153,120,NULL,31
mu15,153,120,NULL,31
mu15,153,120,NULL,31
mu15,153,120,NULL,31
mu15,153,120,NULL,31
mu15,158,120,NULL,32
mu15,158,120,NULL,32
mu15,158,120,NULL,32
mu15,158,120,NULL,32
mu15,158,120,NULL,32
mu15,161,13,NULL,33
mu16,3,108.5,NULL,1
mu16,3,108.5,NULL,1
mu16,3,108.5,NULL,1
mu16,3,108.5,NULL,1
mu16,3,108.5,NULL,1
mu16,8,120,NULL,2
mu16,8,120,NULL,2
mu16,8,120,NULL,2
mu16,8,120,NULL,2
mu16,8,120,NULL,2
mu16,13,120,NULL,3
mu16,13,120,NULL,3
mu16,13,120,NULL,3
mu16,13,120,NULL,3
mu16,13,120,NULL,3
mu16,13,120,PTMA,3
mu16,18,120,NULL,4
mu16,18,120,NULL,4
mu16,18,120,NULL,4
mu16,18,120,NULL,4
mu16,18,120,NULL,4
mu16,23,120,NULL,5
mu16,23,120,NULL,5
mu16,23,120,NULL,5
mu16,23,120,NULL,5
mu16,23,120,NULL,5
mu16,28,120,NULL,6
mu16,28,120,NULL,6
mu16,28,120,NULL,6
mu16,28,120,NULL,6
mu16,28,120,NULL,6
mu16,33,120,NULL,7
mu16,33,120,NULL,7
mu16,33,120,NULL,7
mu16,33,120,NULL,7
mu16,33,120,NULL,7
mu16,38,120,NULL,8
mu16,38,120,NULL,8
mu16,38,120,NULL,8
mu16,38,120,NULL,8
mu16,38,120,NULL,8
mu16,43,120,NULL,9
mu16,43,120,NULL,9
mu16,43,120,NULL,9
mu16,43,120,NULL,9
mu16,43,120,NULL,9
mu16,48,120,NULL,10
mu16,48,120,NULL,10
mu16,48,120,NULL,10
mu16,48,120,NULL,10
mu16,48,120,NULL,10
mu16,53,120,NULL,11
mu16,53,120,NULL,11
mu16,53,120,NULL,11
mu16,53,120,NULL,11
mu16,53,120,NULL,11
mu16,58,120,NULL,12
mu16,58,120,NULL,12
mu16,58,120,NULL,12
mu16,58,120,NULL,12
mu16,58,120,NULL,12
mu16,63,120,NULL,13
mu16,63,120,NULL,13
mu16,63,120,NULL,13
mu16,63,120,NULL,13
mu16,63,120,NULL,13
mu16,68,120,BEPI,14
mu16,68,120,NULL,14
mu16,68,120,NULL,14
mu16,68,120,NULL,14
mu16,68,120,NULL,14
mu16,68,120,NULL,14
mu16,73,120,NULL,15
mu16,73,120,NULL,15
mu16,73,120,NULL,15
mu16,73,120,NULL,15
mu16,73,120,NULL,15
mu16,78,120,NULL,16
mu16,78,120,NULL,16
mu16,78,120,NULL,16
mu16,78,120,NULL,16
mu16,78,120,NULL,16
mu16,83,120,NULL,17
mu16,83,120,NULL,17
mu16,83,120,NULL,17
mu16,83,120,NULL,17
mu16,83,120,NULL,17
mu16,88,120,NULL,18
mu16,88,120,NULL,18
mu16,88,120,NULL,18
mu16,88,120,NULL,18
mu16,88,120,NULL,18
mu16,93,120,NULL,19
mu16,93,120,NULL,19
mu16,93,120,NULL,19
mu16,93,120,NULL,19
mu16,93,120,NULL,19
mu16,98,120,NULL,20
mu16,98,120,NULL,20
mu16,98,120,NULL,20
mu16,98,120,NULL,20
mu16,98,120,NULL,20
mu16,103,120,NULL,21
mu16,103,120,NULL,21
mu16,103,120,NULL,21
mu16,103,120,NULL,21
mu16,103,120,NULL,21
mu16,108,120,NULL,22
mu16,108,120,NULL,22
mu16,108,120,NULL,22
mu16,108,120,NULL,22
mu16,108,120,NULL,22
mu16,113,120,NULL,23
mu16,113,120,NULL,23
mu16,113,120,NULL,23
mu16,113,120,NULL,23
mu16,113,120,NULL,23
mu16,118,120,NULL,24
mu16,118,120,NULL,24
mu16,118,120,NULL,24
mu16,118,120,NULL,24
mu16,118,120,NULL,24
mu17,3,106,BEPI,1
mu17,3,106,NULL,1
mu17,3,106,NULL,1
mu17,3,106,NULL,1
mu17,3,106,NULL,1
mu17,3,106,NULL,1
mu17,8,120,NULL,2
mu17,8,120,NULL,2
mu17,8,120,NULL,2
mu17,8,120,NULL,2
mu17,8,120,NULL,2
mu17,8,120,RATX,2
mu17,8,120,SAMB,2
mu17,13,120,NULL,3
mu17,13,120,NULL,3
mu17,13,120,NULL,3
mu17,13,120,NULL,3
mu17,13,120,NULL,3
mu17,13,120,SAMB,3
mu17,18,120,NULL,4
mu17,18,120,NULL,4
mu17,18,120,NULL,4
mu17,18,120,NULL,4
mu17,18,120,NULL,4
mu17,18,120,RATX,4
mu17,23,120,NULL,5
mu17,23,120,NULL,5
mu17,23,120,NULL,5
mu17,23,120,NULL,5
mu17,23,120,NULL,5
mu17,28,120,BEPI,6
mu17,28,120,MUNT,6
mu17,28,120,NULL,6
mu17,28,120,NULL,6
mu17,28,120,NULL,6
mu17,28,120,NULL,6
mu17,28,120,NULL,6
mu17,28,120,RATX,6
mu17,33,120,MUNT,7
mu17,33,120,NULL,7
mu17,33,120,NULL,7
mu17,33,120,NULL,7
mu17,33,120,NULL,7
mu17,33,120,NULL,7
mu17,33,120,RATX,7
mu17,38,120,NULL,8
mu17,38,120,NULL,8
mu17,38,120,NULL,8
mu17,38,120,NULL,8
mu17,38,120,NULL,8
mu17,38,120,SAMB,8
mu17,38,120,TSPO,8
mu17,43,120,NULL,9
mu17,43,120,NULL,9
mu17,43,120,NULL,9
mu17,43,120,NULL,9
mu17,43,120,NULL,9
mu17,43,120,SAMB,9
mu17,48,120,MUNT,10
mu17,48,120,NULL,10
mu17,48,120,NULL,10
mu17,48,120,NULL,10
mu17,48,120,NULL,10
mu17,48,120,NULL,10
mu17,48,120,RATX,10
mu17,48,120,RATX,10
mu17,48,120,SAMB,10
mu17,53,120,NULL,11
mu17,53,120,NULL,11
mu17,53,120,NULL,11
mu17,53,120,NULL,11
mu17,53,120,NULL,11
mu17,53,120,TSPO,11
mu17,58,120,NULL,12
mu17,58,120,NULL,12
mu17,58,120,NULL,12
mu17,58,120,NULL,12
mu17,58,120,NULL,12
mu17,63,120,NULL,13
mu17,63,120,NULL,13
mu17,63,120,NULL,13
mu17,63,120,NULL,13
mu17,63,120,NULL,13
mu17,68,120,NULL,14
mu17,68,120,NULL,14
mu17,68,120,NULL,14
mu17,68,120,NULL,14
mu17,68,120,NULL,14
mu17,68,120,SAMB,14
mu17,73,120,NULL,15
mu17,73,120,NULL,15
mu17,73,120,NULL,15
mu17,73,120,NULL,15
mu17,73,120,NULL,15
mu17,78,120,NULL,16
mu17,78,120,NULL,16
mu17,78,120,NULL,16
mu17,78,120,NULL,16
mu17,78,120,NULL,16
mu17,83,120,LTPO,17
mu17,83,120,NULL,17
mu17,83,120,NULL,17
mu17,83,120,NULL,17
mu17,83,120,NULL,17
mu17,83,120,NULL,17
mu17,88,120,NULL,18
mu17,88,120,NULL,18
mu17,88,120,NULL,18
mu17,88,120,NULL,18
mu17,88,120,NULL,18
mu17,93,120,MONG,19
mu17,93,120,NULL,19
mu17,93,120,NULL,19
mu17,93,120,NULL,19
mu17,93,120,NULL,19
mu17,93,120,NULL,19
mu17,93,120,RATX,19
mu17,98,120,NULL,20
mu17,98,120,NULL,20
mu17,98,120,NULL,20
mu17,98,120,NULL,20
mu17,98,120,NULL,20
mu17,98,120,RATX,20
mu17,103,120,NULL,21
mu17,103,120,NULL,21
mu17,103,120,NULL,21
mu17,103,120,NULL,21
mu17,103,120,NULL,21
mu17,108,120,NULL,22
mu17,108,120,NULL,22
mu17,108,120,NULL,22
mu17,108,120,NULL,22
mu17,108,120,NULL,22
mu17,108,120,RATX,22
mu17,108,120,TSPO,22
mu17,112.5,96,NULL,23
mu17,112.5,96,NULL,23
mu17,112.5,96,NULL,23
mu17,112.5,96,NULL,23
mu18,3,105,NULL,1
mu18,3,105,NULL,1
mu18,3,105,NULL,1
mu18,3,105,NULL,1
mu18,3,105,NULL,1
mu18,8,120,NULL,2
mu18,8,120,NULL,2
mu18,8,120,NULL,2
mu18,8,120,NULL,2
mu18,8,120,NULL,2
mu18,8,120,TSPO,2
mu18,13,120,NULL,3
mu18,13,120,NULL,3
mu18,13,120,NULL,3
mu18,13,120,NULL,3
mu18,13,120,NULL,3
mu18,13,120,TSPO,3
mu18,18,120,NULL,4
mu18,18,120,NULL,4
mu18,18,120,NULL,4
mu18,18,120,NULL,4
mu18,18,120,NULL,4
mu18,23,120,NULL,5
mu18,23,120,NULL,5
mu18,23,120,NULL,5
mu18,23,120,NULL,5
mu18,23,120,NULL,5
mu18,28,120,MUNT,6
mu18,28,120,NULL,6
mu18,28,120,NULL,6
mu18,28,120,NULL,6
mu18,28,120,NULL,6
mu18,28,120,NULL,6
mu18,33,120,NULL,7
mu18,33,120,NULL,7
mu18,33,120,NULL,7
mu18,33,120,NULL,7
mu18,33,120,NULL,7
mu18,38,120,NULL,8
mu18,38,120,NULL,8
mu18,38,120,NULL,8
mu18,38,120,NULL,8
mu18,38,120,NULL,8
mu18,38,120,SAMB,8
mu18,43,120,MOUS,9
mu18,43,120,NULL,9
mu18,43,120,NULL,9
mu18,43,120,NULL,9
mu18,43,120,NULL,9
mu18,43,120,NULL,9
mu18,48,120,LTMA,10
mu18,48,120,NULL,10
mu18,48,120,NULL,10
mu18,48,120,NULL,10
mu18,48,120,NULL,10
mu18,48,120,NULL,10
mu18,53,120,NULL,11
mu18,53,120,NULL,11
mu18,53,120,NULL,11
mu18,53,120,NULL,11
mu18,53,120,NULL,11
mu18,58,120,LTMA,12
mu18,58,120,MACA,12
mu18,58,120,MUNT,12
mu18,58,120,NULL,12
mu18,58,120,NULL,12
mu18,58,120,NULL,12
mu18,58,120,NULL,12
mu18,58,120,NULL,12
mu18,63,120,LTMA,13
mu18,63,120,NULL,13
mu18,63,120,NULL,13
mu18,63,120,NULL,13
mu18,63,120,NULL,13
mu18,63,120,NULL,13
mu18,68,120,BEPI,14
mu18,68,120,NULL,14
mu18,68,120,NULL,14
mu18,68,120,NULL,14
mu18,68,120,NULL,14
mu18,68,120,NULL,14
mu18,73,120,NULL,15
mu18,73,120,NULL,15
mu18,73,120,NULL,15
mu18,73,120,NULL,15
mu18,73,120,NULL,15
mu18,78,120,NULL,16
mu18,78,120,NULL,16
mu18,78,120,NULL,16
mu18,78,120,NULL,16
mu18,78,120,NULL,16
mu18,83,120,NULL,17
mu18,83,120,NULL,17
mu18,83,120,NULL,17
mu18,83,120,NULL,17
mu18,83,120,NULL,17
mu18,88,120,NULL,18
mu18,88,120,NULL,18
mu18,88,120,NULL,18
mu18,88,120,NULL,18
mu18,88,120,NULL,18
mu18,93,120,NULL,19
mu18,93,120,NULL,19
mu18,93,120,NULL,19
mu18,93,120,NULL,19
mu18,93,120,NULL,19
mu18,98,120,MUNT,20
mu18,98,120,NULL,20
mu18,98,120,NULL,20
mu18,98,120,NULL,20
mu18,98,120,NULL,20
mu18,98,120,NULL,20
mu18,103,120,NULL,21
mu18,103,120,NULL,21
mu18,103,120,NULL,21
mu18,103,120,NULL,21
mu18,103,120,NULL,21
mu18,108,120,MOUS,22
mu18,108,120,NULL,22
mu18,108,120,NULL,22
mu18,108,120,NULL,22
mu18,108,120,NULL,22
mu18,108,120,NULL,22
mu18,113,120,NULL,23
mu18,113,120,NULL,23
mu18,113,120,NULL,23
mu18,113,120,NULL,23
mu18,113,120,NULL,23
mu18,118,120,NULL,24
mu18,118,120,NULL,24
mu18,118,120,NULL,24
mu18,118,120,NULL,24
mu18,118,120,NULL,24
mu18,123,120,NULL,25
mu18,123,120,NULL,25
mu18,123,120,NULL,25
mu18,123,120,NULL,25
mu18,123,120,NULL,25
mu18,128,120,NULL,26
mu18,128,120,NULL,26
mu18,128,120,NULL,26
mu18,128,120,NULL,26
mu18,128,120,NULL,26
mu18,133,120,NULL,27
mu18,133,120,NULL,27
mu18,133,120,NULL,27
mu18,133,120,NULL,27
mu18,133,120,NULL,27
mu18,138,120,MOUS,28
